"Mo","Nb","Ta","V","W","sph_1","sph_2","sph_3","sph_4","alloy_cnt","m_log_max_strain","m_bc_1","m_bc_2","m_bc_3","m_bc_4","var_log_max_strain","var_bc_1","var_bc_2","var_bc_3","var_bc_4"
0,0,0.8,0,0.2,1.5707963267949,1.5707963267949,0.463647609000806,1.5707963267949,104,1.08948054235623,0.221715951963205,0.0863657031313219,-1.51794875160349,-1.99767999255764,0.0103478892129306,0.00779177950223232,0.00190928053446971,0.115734591527702,0.0142016598677901
0,0,0.7,0.3,0,1.5707963267949,1.5707963267949,0.579639740363704,0,105,1.59346339773589,-1.27743061535544,-1.03934831958916,1.97469372943454,-0.60598168911837,0.00042505072647272,0.00030340211919711,0.000169719221195516,0.000926401029311463,0.00143271752897992
0,0,0.7,0,0.3,1.5707963267949,1.5707963267949,0.579639740363704,1.5707963267949,106,0.790117758699622,0.159765305940055,-0.0448802790891258,-2.17972890951102,-2.58745114001684,0.00249554479463101,0.00148202875665944,0.000141403812270763,0.0420860448170975,0.0126857500511496
0,0,0.6,0.4,0,1.5707963267949,1.5707963267949,0.684719203002283,0,107,1.50228886799811,-1.6851235266683,-1.48068365272725,2.13730266079455,0.0978451623367711,0.0102589203797045,0.00445129872500662,0.00312870613040693,0.0138117056134609,0.0243010868877446
0,0,0.6,0,0.4,1.5707963267949,1.5707963267949,0.684719203002283,1.5707963267949,108,0.363737038728102,0.120802710590727,0.000228277724619166,-1.88012570435578,-2.54628636794029,0.00234790787251642,0.00156890548721449,0.000197353787462924,0.0453038745826122,0.0311536412141969
0,0,0.5,0.5,0,1.5707963267949,1.5707963267949,0.785398163397448,0,109,1.3437553690944,-1.94130487055132,-1.78176021204088,2.05604304181637,0.743354963768184,0.0129812561011425,0.00471873755198234,0.00366870896261998,0.00887841756580574,0.0125918923737098
0,0,0.5,0,0.5,1.5707963267949,1.5707963267949,0.785398163397448,1.5707963267949,110,-0.111448287719396,0.144959346164935,0.154213064574066,-0.945027996838574,-1.6242859516148,5.96807267463214e-28,1.39388631796288e-06,7.50464884974145e-06,4.95244760228224e-05,0.000113947666907554
0,0,0.4,0.6,0,1.5707963267949,1.5707963267949,0.886077123792614,0,111,1.13708117924057,-2.04874389271553,-1.89968565478585,1.76566357682395,1.18280561955954,0.000896676843586329,0.000358096281367903,0.000241328303601474,0.000640067195903163,0.000283995001178158
0,0,0.4,0,0.6,1.5707963267949,1.5707963267949,0.886077123792614,1.5707963267949,112,-0.498000302218473,0.312688336924525,0.362698773529267,-0.404480362472589,-0.814510229156236,0.00361362243433751,0.00364460043529781,0.00152671669583942,0.0301362534749831,0.0186518967749683
0,0,0.3,0.7,0,1.5707963267949,1.5707963267949,0.991156586431192,0,114,0.728005623317975,-1.97948768728656,-1.93376876883082,1.42018672561014,1.43966349558476,0.00437000946945603,0.00146147324044946,0.000805787830970241,0.00246290649820203,0.000111641239029504
0,0,0.3,0,0.7,1.5707963267949,1.5707963267949,0.991156586431192,1.5707963267949,115,-0.83173653241792,0.584690320868086,0.616814022023042,-0.105853022215192,-0.421673076291114,1.71523012698336e-27,2.2026678018411e-06,5.23684571511581e-06,0.000193386767866202,0.00104880828091273
0,0,0.2,0.8,0,1.5707963267949,1.5707963267949,1.10714871779409,0,116,0.354665892042814,-1.80460664964711,-1.74658035345315,1.03923205453821,1.50540560070253,0.0154026428006212,0.00559596485269834,0.00337201374720683,0.00890319700649127,0.000525901509332282
0,0,0.2,0,0.8,1.5707963267949,1.5707963267949,1.10714871779409,1.5707963267949,117,-0.978881103175659,1.07842177299059,1.05672670694055,-0.233070525816683,-0.261392348155396,0.00083358834679601,0.00100299366990006,0.00050604316211215,0.00609606545835718,0.00498087921063832
0,0,0.1,0.9,0,1.5707963267949,1.5707963267949,1.24904577239825,0,118,0.169820183063436,-1.30078640069663,-1.3608234623666,0.569084819084195,1.50684129538365,0.0150477839906573,0.0066437153315303,0.00378715429085926,0.0140196144340982,0.00149414667299242
0,0,0.1,0,0.9,1.5707963267949,1.5707963267949,1.24904577239825,1.5707963267949,119,-1.21859007468283,1.46394869402721,1.46138577729607,0.0178027312801693,0.140696898782588,0.000928162023253898,0.00146859786905203,0.000938206282391919,0.00442677188172169,0.0014234897396763
0,0,0,0.9,0.1,1.5707963267949,1.5707963267949,1.5707963267949,0.321750554396642,121,0.367262642883732,-0.526450686848356,-0.630124665720116,0.236752252346636,1.42024403521814,0.00838087305322189,0.0055196617323864,0.00339641986496249,0.00923754333169611,0.00251913565375815
0,0,0,0.7,0.3,1.5707963267949,1.5707963267949,1.5707963267949,0.579639740363704,123,0.462643512641537,-0.137771031811944,-0.129244427862933,0.235789914036316,0.831994910730797,0.00419137462211398,0.00359554001407832,0.00197585652564165,0.0112048974515179,0.000634503305188481
0,0,0,0.6,0.4,1.5707963267949,1.5707963267949,1.5707963267949,0.684719203002283,124,0.306924289670257,0.118851175327055,0.0585216217324858,-0.006801853417059,0.434918584799358,0.00593513257289942,0.00638959413357004,0.00280381410635181,0.0233723244402312,0.00680111956492307
0,0,0,0.5,0.5,1.5707963267949,1.5707963267949,1.5707963267949,0.785398163397448,125,0.0903274646797156,0.312356705725999,0.262983800156399,-0.242601992287086,0.150024972966083,0.00138339729957372,0.00129254202659134,0.000600671094785128,0.00872913639527583,0.00300077347621753
0,0,0,0.4,0.6,1.5707963267949,1.5707963267949,1.5707963267949,0.886077123792614,126,-0.193251698051592,0.58999420977755,0.433162059358162,-0.426578836576264,-0.116559225974709,0.000570048927628717,0.000431767094125237,0.000201636821006005,0.00347815435761076,0.0010978746761159
0,0,0,0.3,0.7,1.5707963267949,1.5707963267949,1.5707963267949,0.991156586431192,127,-0.492828847998913,0.762789610967368,0.699012808607148,-0.45942011204854,-0.134100324761996,0.000654238985806031,0.000828173349034124,0.000388312870240853,0.0043136647850735,0.00198622693197814
0,0,0,0.2,0.8,1.5707963267949,1.5707963267949,1.5707963267949,1.10714871779409,128,-0.912865649307872,0.96958106129356,0.91527148753195,-0.148578664119533,-0.0506021259511456,0.000807386204255031,0.00116764255052255,0.000661054269628161,0.0052770682140395,0.00409792341357481
0,0,0,0.1,0.9,1.5707963267949,1.5707963267949,1.5707963267949,1.24904577239825,129,-1.16604310125496,1.4436126814343,1.361558114201,-0.0634963653601274,0.0678551430665465,0.000904958278627058,0.00134624230153874,0.000853544047425025,0.00510658099915018,0.0061527625010558
