alloy_rep_id,alloy_cnt.x,log_max_stress,log_max_strain,bc_1,bc_2,bc_3,bc_4,bc_5,bc_6,toughness,young_mod,frac_stress,gcv,alloy,Mo,Nb,Ta,V,W,rep,Experiment,alloy_cnt.y
0.8_0_0_0.2_0_3,11,2.53192536194261,-2.98380370268871,6.86704487987973,3.70928710790764,-0.246855451063108,-0.0358078144872527,-0.00641508882822726,-0.00441802609876673,0.344954722968535,289.784991873828,12.5809808070231,0.207333984406786,MoV,0.8,0,0,0.2,0,3,0,11
0.8_0_0_0_0.2_1,12,2.67451556339374,-3.0878475624618,7.80979828393558,4.23470577096735,-0.262355036368795,-0.0340580739903608,-0.00121260230555203,-0.00255033712004678,0.353241094355727,362.363110830558,14.412787989881,1.34853754919579,MoW,0.8,0,0,0,0.2,1,0,12
0.8_0_0_0_0.2_2,12,2.66165918892896,-3.11002141995613,7.66344656221141,4.16550774692488,-0.247648043337664,-0.0323199544228236,-0.00100109985294695,-0.00212231697716562,0.338949387605057,362.245216799386,14.1848636674871,1.35206143224089,MoW,0.8,0,0,0,0.2,2,0,12
0.8_0_0_0_0.2_3,12,2.66342974573034,-3.1010927892118,7.72334927002048,4.19243879800857,-0.254087611950612,-0.0329613090304573,-0.000919069389325842,-0.00191570247140983,0.34469205813806,362.216959870715,14.2765883701781,1.37283915193796,MoW,0.8,0,0,0,0.2,3,0,12
0.918226197538887_0.038983258285797_0.0044496918884794_0.0239469427371686_0.0143939095496682_1,2,2.65877734918923,-3.04492251774476,7.77411459722115,4.1718730448036,-0.275758526999862,-0.0363438367100901,-0.000168265030895305,-0.00115762481384854,0.367181433010012,344.931508555373,14.2429616485375,0.603595338950294,MoNbTaVW,0.918226197538887,0.038983258285797,0.0044496918884794,0.0239469427371686,0.0143939095496682,1,9,2
0.918226197538887_0.038983258285797_0.0044496918884794_0.0239469427371686_0.0143939095496682_2,2,2.65572330499091,-3.05336138639062,7.71815153370786,4.14706390016888,-0.269180880839872,-0.0357607147867098,-0.000305127333366398,-0.00133291247085352,0.361447045157748,344.911798921226,14.158967322822,0.597032801729633,MoNbTaVW,0.918226197538887,0.038983258285797,0.0044496918884794,0.0239469427371686,0.0143939095496682,2,9,2
0.918226197538887_0.038983258285797_0.0044496918884794_0.0239469427371686_0.0143939095496682_3,2,2.67547986417338,-3.02413174807568,7.90882381955002,4.23335217745899,-0.291485273629137,-0.0380686426527624,0.000513989624073266,-0.000122309994298551,0.381461690944101,344.643444104113,14.4503653370627,0.587307953359292,MoNbTaVW,0.918226197538887,0.038983258285797,0.0044496918884794,0.0239469427371686,0.0143939095496682,3,9,2
0.9_0.1_0_0_0_1,3,2.58936878432252,-3.08784756246181,7.21087212779104,3.83657214996371,-0.24385043179453,-0.0318558358947167,-0.00427677230080181,-0.00152373200340975,0.326167627235358,328.462232703832,13.1707083942588,1.84827744899842,MoNb,0.9,0.1,0,0,0,1,100,3
0.9_0.1_0_0_0_2,3,2.59508635279034,-3.07911388249303,7.25947765164176,3.86260323017707,-0.248763856573298,-0.031562027809802,-0.00319840094109876,-4.1355716540643e-05,0.331270571631827,328.199637245388,13.2616292268054,1.85633943363817,MoNb,0.9,0.1,0,0,0,2,100,3
0.9_0.1_0_0_0_3,3,2.58800107403575,-3.0878475624618,7.20766944219277,3.83764492290124,-0.242722733379687,-0.0294358118671841,-0.000769300834458329,0.00255218842378535,0.326016791965889,327.640062592045,13.1992835660942,1.84611525017183,MoNb,0.9,0.1,0,0,0,3,100,3
0.9_0_0.1_0_0_1,4,2.57143554954887,-3.07477548089446,7.01653128468053,3.81734693470028,-0.235074541366313,-0.0350192563625569,0.00444327866516597,-0.00641262389140813,0.321566005610397,324.189020443093,12.964794161338,2.27854244955058,MoTa,0.9,0,0.1,0,0,1,100,4
0.9_0_0.1_0_0_2,4,2.5715154635665,-3.06615473785054,7.06585286622994,3.83737307080129,-0.244694394284908,-0.0389188163384224,0.00128176308111762,-0.0091704856398172,0.326663637390041,324.728655658741,13.0013854767878,2.27223256582721,MoTa,0.9,0,0.1,0,0,2,100,4
0.9_0_0.1_0_0_3,4,2.56582209465438,-3.0878475624618,6.93887805766306,3.77756584995836,-0.229080225769129,-0.0345010339680054,0.00366760335158204,-0.0078851120469833,0.313842262527373,324.738829166536,12.826313590497,2.26650502331218,MoTa,0.9,0,0.1,0,0,3,100,4
0.9_0_0_0.1_0_1,5,2.58997063653478,-3.06615473785053,7.16769294868494,3.84245280697183,-0.22955077423624,-0.0293564947308833,-0.00337630112009289,-0.00187662372588508,0.331367434863649,320.435369288956,13.1773238909927,1.33691364209845,MoV,0.9,0,0,0.1,0,1,100,5
0.9_0_0_0.1_0_2,5,2.58853125962001,-3.06615473785053,7.1631567213841,3.84287401420064,-0.228988716022298,-0.0282688057257666,-0.00230241154458809,-0.000935214335207847,0.33115548597644,320.298150741327,13.1831493234763,1.33344785962832,MoV,0.9,0,0,0.1,0,2,100,5
0.9_0_0_0.1_0_3,5,2.58908456195535,-3.05760767727208,7.21747316108944,3.86643853434785,-0.234386391312459,-0.0291412196884895,-0.00249842379472974,-0.00137576540391608,0.336557346980413,320.378498422644,13.2624948485602,1.3397046370693,MoV,0.9,0,0,0.1,0,3,100,5
0.9_0_0_0_0.1_1,6,2.67844422594428,-3.083471187862,7.82955815333358,4.22123692542087,-0.260433598994851,-0.0336755307184882,-0.00110569204809199,-0.000937371801669837,0.355702494585851,359.005293995518,14.4197181081333,0.867426752687447,MoW,0.9,0,0,0,0.1,1,100,6
0.9_0_0_0_0.1_2,6,2.65657176617833,-3.1055471395612,7.68272235172842,4.15408358208803,-0.243853217163223,-0.031132026967893,-0.00122166371285974,-0.00105384397207431,0.341338862371504,358.890848033401,14.1984422994328,0.863077034826114,MoW,0.9,0,0,0,0.1,2,100,6
0.9_0_0_0_0.1_3,6,2.67804888241907,-3.08347118786198,7.82751981353994,4.22049395959831,-0.260028379340804,-0.0336777268349082,-0.00123764074811774,-0.000764226376039608,0.355609673644824,358.800657161297,14.4174204571404,0.866404076695061,MoW,0.9,0,0,0,0.1,3,100,6
0_0.1_0.9_0_0_1,97,2.60240641099558,-2.32687778556309,7.24051915573523,3.98839383273754,-0.239288201029778,-0.0727950590350819,0.0109816569331905,-0.00142375716916957,0.703983706035009,152.909481770805,13.4310939404193,1.30617969020351,NbTa,0,0.1,0.9,0,0,1,100,97
0_0.1_0.9_0_0_2,97,2.60240922234989,-2.32687778556308,7.24188802908099,3.98817662910721,-0.239038481088458,-0.0725266932454855,0.011334497087499,-0.00135759390982257,0.704116366583166,152.864761916088,13.4345540242929,1.2875316332636,NbTa,0,0.1,0.9,0,0,2,100,97
0_0.1_0.9_0_0_3,97,2.60091352341054,-2.32687778556308,7.23903624755875,3.98869569611529,-0.239319845905373,-0.0728750922481316,0.0111582748323583,-0.00144966068844482,0.70383926075834,152.877042108444,13.4302829044571,1.31109375308141,NbTa,0,0.1,0.9,0,0,3,100,97
0_0.1_0_0.9_0_1,98,2.0972559746462,-2.72723302051899,4.56296342043513,2.35067264718429,-0.239535758313175,0.00402873590933278,0.00424113544199237,-0.00291312731992603,0.296799776527149,159.54072011686,8.09715795922446,0.430056159506841,NbV,0,0.1,0,0.9,0,1,100,98
0_0.1_0_0.9_0_2,98,2.10679210958552,-2.71205822249975,4.61986619715883,2.3738750126507,-0.247012064009705,0.00435285836060674,0.00506609508328255,-0.00183337452059563,0.305123843411207,159.422245334852,8.1842412299604,0.44714851863475,NbV,0,0.1,0,0.9,0,2,100,98
0_0.1_0_0.9_0_3,98,2.09255356163614,-2.72723302051898,4.56346289132178,2.35094658223735,-0.239242624249476,0.00425247892125938,0.00393105792039944,-0.00371627256409243,0.296832506859517,159.702968741035,8.09604422754752,0.438386515693989,NbV,0,0.1,0,0.9,0,3,100,98
0_0.1_0_0_0.9_1,99,2.67709157707455,-3.07045581974993,7.9043163722688,4.21871621088876,-0.289841155223961,-0.0364939018091176,-0.00249018733306678,-0.00263077516911981,0.363868865521035,359.381198137949,14.4108571768003,1.28408811255613,NbW,0,0.1,0,0,0.9,1,100,99
0_0.1_0_0_0.9_2,99,2.68052527862715,-3.05760767727207,7.98904190744299,4.25511787498977,-0.30149108537687,-0.0399396038330109,-0.00529909064465008,-0.00490510519525663,0.372573529942423,359.734750140251,14.5102284596799,1.3009561406593,NbW,0,0.1,0,0,0.9,2,100,99
0_0.1_0_0_0.9_3,99,2.66707821828637,-3.08347118786201,7.8204828938663,4.17933280614845,-0.280210533417923,-0.0345145820574627,-0.000842987871989163,-0.000228472652455202,0.35530965553586,358.796242319466,14.2962959253495,1.27224725511638,NbW,0,0.1,0,0,0.9,3,100,99
0_0.25_0.25_0.25_0.25_1,93,2.16671973868442,-2.66499071164176,4.84517928068821,2.61768450030335,-0.266558934810168,-0.0759300640849364,0.00876158864798159,-0.021935220503195,0.335515955457865,155.544278202454,8.53146248059343,3.03769590976818,Nb_Ta_V_W,0,0.25,0.25,0.25,0.25,1,0,93
0_0.2_0.8_0_0_1,94,2.56931539222281,-2.34549259400533,7.05185541664167,3.85252288854973,-0.252675359580139,-0.057398560765078,0.01192891368297,-0.00189279645466165,0.672961118103073,155.016459900993,13.0191613529035,1.68164859965447,NbTa,0,0.2,0.8,0,0,1,0,94
0_0.2_0.8_0_0_2,94,2.57327120986813,-2.33924907736564,7.08478672674856,3.86965330127021,-0.256785943244778,-0.0578288644601959,0.0130956513042319,-0.00162318987665952,0.680355703855474,154.827228360727,13.075761170895,1.67532305909923,NbTa,0,0.2,0.8,0,0,2,0,94
0_0.2_0.8_0_0_3,94,2.57363086269803,-2.33924907736564,7.08650124563798,3.87028195252478,-0.256778266259995,-0.0577411259689107,0.0128880142240946,-0.00168050232224751,0.680520534220598,154.896566883734,13.0780276368915,1.68436622039525,NbTa,0,0.2,0.8,0,0,3,0,94
0_0.2_0_0.8_0_1,95,1.95917380280415,-2.75829141753896,3.93851677089546,2.05766235769652,-0.196057931966557,0.00440284316493763,0.00144029225517323,-0.00303003759927753,0.248298319688733,142.067822883602,7.05602378279067,0.411090497386094,NbV,0,0.2,0,0.8,0,1,0,95
0_0.2_0_0.8_0_2,95,1.97885072752935,-2.72113544065088,4.06473972587925,2.10860606269743,-0.211140926617915,0.00426859657649806,-0.000118966272322373,-0.0031723210426806,0.266020962204236,142.226371895123,7.23217630912861,0.378174950160748,NbV,0,0.2,0,0.8,0,2,0,95
0_0.2_0_0.8_0_3,95,1.94196117230769,-2.7838519145185,3.86564583137986,2.02320233381238,-0.188020873503399,0.00558947499584105,0.00274958782942316,-0.00185422011588104,0.237513748987095,142.225159934524,6.95133854243307,0.343871182534307,NbV,0,0.2,0,0.8,0,3,0,95
0_0.2_0_0_0.8_1,96,2.57917791654985,-3.05336138639063,7.31424224078416,3.86721121586911,-0.301650409806571,-0.0450993796786548,-0.00857846095168483,-0.00414592527776897,0.342593862137561,328.619354309229,13.1492810297002,1.06682658479972,NbW,0,0.2,0,0,0.8,1,0,96
0_0.2_0_0_0.8_2,96,2.57399862949616,-3.06615473785055,7.23734787504185,3.83500773289723,-0.290431500345597,-0.0430073820038015,-0.00876316045112202,-0.00550212875506124,0.334643256301674,329.001054892447,13.0419524677259,1.07057768665603,NbW,0,0.2,0,0,0.8,2,0,96
0_0.2_0_0_0.8_3,96,2.57607725300867,-3.06615473785053,7.24003405375812,3.83714537938918,-0.290328164639885,-0.0432068657656523,-0.00884242695310357,-0.00566275180399516,0.334767356138203,329.168210845081,13.047349674004,1.0505262517629,NbW,0,0.2,0,0,0.8,3,0,96
0_0.333333333333333_0.333333333333333_0.333333333333333_0_1,87,2.01425909566713,-2.51577831345509,4.02018614585141,2.19702482731636,-0.138459791991814,-0.0283006277861732,-0.000733586705075108,-0.00617398829621206,0.323348413104985,106.684199224341,7.40794602415508,1.98035433310444,Nb_Ta_V,0,0.333333333333333,0.333333333333333,0.333333333333333,0,1,0,87
0_0.333333333333333_0.333333333333333_0_0.333333333333333_1,88,2.30680632803194,-2.71507481603917,5.94606615320698,3.02058875137603,-0.44475191105177,-0.0878788433723118,-0.00493467598302524,0.000207782431600918,0.391648364220588,206.129184883891,9.93231077697645,1.40345219165216,Nb_Ta_W,0,0.333333333333333,0.333333333333333,0,0.333333333333333,1,0,88
0_0.333333333333333_0_0.333333333333333_0.333333333333333_1,89,2.22188375543813,-2.78062089393705,5.20637318731275,2.68796740095584,-0.266924121723216,-0.0377320062177714,-0.0086300079580164,-0.00267881263272582,0.320966132046988,183.897574336915,9.11840281573046,1.10589916853404,Nb_V_W,0,0.333333333333333,0,0.333333333333333,0.333333333333333,1,0,89
0_0.3_0.7_0_0_1,90,2.54297447386282,-2.36021420583069,6.88580427706378,3.73247051111032,-0.269119126522202,-0.0445665493070689,0.0130708580655865,-0.00223212638751163,0.647490594372862,156.893844711862,12.644801419934,1.77874336051377,NbTa,0,0.3,0.7,0,0,1,100,90
0_0.3_0.7_0_0_2,90,2.54709158106785,-2.35177533718481,6.93284821780775,3.75270778119996,-0.276609263784836,-0.0463407522129654,0.0119393427753524,-0.00371676481590169,0.657467119237162,156.907604782537,12.697915563266,1.79550450449947,NbTa,0,0.3,0.7,0,0,2,100,90
0_0.3_0.7_0_0_3,90,2.53858310333164,-2.36233509739981,6.87074336327641,3.72667499479595,-0.268041849864152,-0.0454337687677484,0.0119154381462221,-0.00372782401263813,0.644701207043603,156.863376007083,12.6118789187625,1.78206612078327,NbTa,0,0.3,0.7,0,0,3,100,90
0_0.3_0_0.7_0_1,91,1.88646510295507,-2.74887219562246,3.65927493505967,1.89645003318603,-0.170418032374933,0.00321299231026335,0.000201808765079305,-0.00255123469818521,0.232882534467204,128.201159098586,6.5506166019529,0.872412421085062,NbV,0,0.3,0,0.7,0,1,100,91
0_0.3_0_0.7_0_2,91,1.84901703107298,-2.81341071676003,3.47696001449435,1.81704875938315,-0.151178635248483,0.00290845475058785,0.00111027101744945,-0.00231269119228932,0.207361386600219,128.408010714166,6.27547282912853,0.82797188880242,NbV,0,0.3,0,0.7,0,2,100,91
0_0.3_0_0.7_0_3,91,1.88560492913805,-2.75514180863607,3.64216151077146,1.88990616961718,-0.169041715161536,0.00224235778250172,8.02113718661732e-05,-0.00263100061828936,0.230336139815394,128.241238046439,6.52212369605469,0.914948299494724,NbV,0,0.3,0,0.7,0,3,100,91
0_0.3_0_0_0.7_1,92,2.49242476757718,-3.03655426807424,6.75931406742974,3.54280813027426,-0.307534463882834,-0.0473985831485163,-0.00852826156856448,-0.00325696972876225,0.322035041768413,300.488065824763,12.0217708038394,0.926026428476434,NbW,0,0.3,0,0,0.7,1,100,92
0_0.3_0_0_0.7_2,92,2.49785367887943,-3.02413174807569,6.82278067317125,3.56477797775067,-0.319686243353922,-0.0495175844237208,-0.00924097332309421,-0.00376769200489351,0.329161633941484,300.422740416848,12.0879885600727,0.944337337411269,NbW,0,0.3,0,0,0.7,2,100,92
0_0.3_0_0_0.7_3,92,2.49446049334966,-3.03655426807423,6.75543713715483,3.54068219861849,-0.30829358914211,-0.0476874312924321,-0.00896342479478445,-0.00375635367645884,0.321851576449669,300.548227028204,12.0092068019902,0.928458556754529,NbW,0,0.3,0,0,0.7,3,100,92
0_0.4_0.6_0_0_1,84,2.5176153702864,-2.36659042296996,6.78508945930079,3.6331368524612,-0.295010096958597,-0.033701931689124,0.0129783974259793,-0.00297666469453979,0.633974199565468,159.070744337225,12.3409335157196,1.30277926465706,NbTa,0,0.4,0.6,0,0,1,0,84
0_0.4_0.6_0_0_2,84,2.51711973451039,-2.36659042296996,6.78443026738041,3.6326233752129,-0.295172138614338,-0.0335853922331949,0.0128557789282475,-0.00347114393591944,0.63391299365913,159.086263666062,12.337442550898,1.29490843532194,NbTa,0,0.4,0.6,0,0,2,0,84
0_0.4_0.6_0_0_3,84,2.51555909795292,-2.36872489549859,6.77565064983195,3.62725219376783,-0.293754406161642,-0.0338249017985009,0.0127679611309902,-0.00302554338862465,0.631736954000375,159.066154333364,12.323007379963,1.29334128470608,NbTa,0,0.4,0.6,0,0,3,0,84
0_0.4_0_0.6_0_1,85,1.86228849430516,-2.71205822249975,3.57685492727377,1.86891826602948,-0.16039668224026,0.000647075130267898,-0.00204851771888378,-0.00117364318697283,0.236216752682884,120.577924717822,6.43454240612093,0.296996302614132,NbV,0,0.4,0,0.6,0,1,0,85
0_0.4_0_0.6_0_2,85,1.8384345974897,-2.75514180863606,3.45642313168187,1.81700456994205,-0.14804368919788,0.00152041050852456,-0.00126996008463007,-0.000698541051492316,0.218578371478347,120.820081346366,6.25715994664539,0.348898354253264,NbV,0,0.4,0,0.6,0,2,0,85
0_0.4_0_0.6_0_3,85,1.83905261489808,-2.75514180863606,3.46122407742643,1.8157155034054,-0.146996890755152,0.00129936664148592,-0.00143623155818343,-0.000931165994947286,0.218881057535662,120.611842598304,6.26030774478464,0.26257796576007,NbV,0,0.4,0,0.6,0,3,0,85
0_0.4_0_0_0.6_1,86,2.41676043740332,-2.99573227355399,6.36409785383212,3.29778227361054,-0.325847658499715,-0.0482335819430211,-0.00763209545308176,-0.00360742298317019,0.315965140659327,275.33487603459,11.1659127163495,0.857631304715575,NbW,0,0.4,0,0,0.6,1,0,86
0_0.4_0_0_0.6_2,86,2.42114499185523,-2.98380370268871,6.42243248221884,3.31603008987681,-0.340823499697566,-0.0522708825191318,-0.00719013153536318,-0.00191231320721029,0.322724757583477,274.921463370024,11.219152094815,0.90319199223951,NbW,0,0.4,0,0,0.6,2,0,86
0_0.4_0_0_0.6_3,86,2.41918535293185,-2.98776410390483,6.39875303329187,3.30863729165038,-0.337640974087257,-0.0527905531907024,-0.00868074713568793,-0.00266138454356849,0.320254738972066,274.969032610714,11.1820129045432,0.873482096571079,NbW,0,0.4,0,0,0.6,3,0,86
0_0.5_0.5_0_0_1,81,2.48633667555727,-2.38162830033451,6.64627179697769,3.51649594640763,-0.315081956820988,-0.0226026981690637,0.0129917370683613,-0.00299747045801972,0.611720626570456,161.388813707716,11.9849824683536,0.605954184323331,NbTa,0,0.5,0.5,0,0,1,100,81
0_0.5_0.5_0_0_2,81,2.47763090192524,-2.39689577246528,6.56424261072215,3.48222077206533,-0.304480018781525,-0.0227146406465374,0.0128256560295779,-0.00259459736515259,0.594974711430068,161.360417008617,11.8674694070657,0.589540071305431,NbTa,0,0.5,0.5,0,0,2,100,81
0_0.5_0.5_0_0_3,81,2.48905716329405,-2.3816283003345,6.64540125359544,3.5174925997139,-0.314206627740661,-0.0220810397632716,0.0134808134632977,-0.00276691238213763,0.611639056051246,161.348558442155,11.9912272582218,0.604984438141489,NbTa,0,0.5,0.5,0,0,3,100,81
0_0.5_0_0.5_0_1,82,1.86252737844569,-2.71205822249975,3.53749182334661,1.87440266215816,-0.148454897624888,-0.00419471623326095,-0.00117461638893924,-0.00157463108350282,0.233606872890301,118.348041243422,6.41974584618333,0.333562534070035,NbV,0,0.5,0,0.5,0,1,100,82
0_0.5_0_0.5_0_2,82,1.8856891582679,-2.67946274425029,3.6363487642779,1.91691531988039,-0.159708942537176,-0.00495929776702735,-0.00200986859041884,-0.00194444026769449,0.248142460639618,118.480413611017,6.56204816023794,0.334790742634794,NbV,0,0.5,0,0.5,0,2,100,82
0_0.5_0_0.5_0_3,82,1.88488317997284,-2.6794627442503,3.63458475205007,1.91570490794852,-0.160450091875939,-0.00561617139027302,-0.00149145214118599,-0.00138609759812502,0.248022224194581,118.291497518801,6.55805283352975,0.323941450961577,NbV,0,0.5,0,0.5,0,3,100,82
0_0.5_0_0_0.5_1,83,2.29895859844831,-2.94503915923847,5.51730110383662,2.97427265264601,-0.299343133243888,-0.061680577223077,0.00957953707454306,-0.0228051807993245,0.288256352671838,242.049815256747,9.77911600696703,2.26641669441505,NbW,0,0.5,0,0,0.5,1,100,83
0_0.5_0_0_0.5_2,83,2.30220447956874,-2.94503915923847,5.52050482412792,2.97298852185494,-0.301334024551332,-0.0619696926408809,0.00875105653921514,-0.0223584020957233,0.288426112063608,242.059233596459,9.77404908628929,2.26194599909919,NbW,0,0.5,0,0,0.5,2,100,83
0_0.5_0_0_0.5_3,83,2.30061604427675,-2.92620621090538,5.59688397624383,3.00088888662263,-0.319729070351193,-0.0677589163041357,0.00601116180809386,-0.0241266846168902,0.298029406788462,241.735413951838,9.83089357711677,2.29141836587313,NbW,0,0.5,0,0,0.5,3,100,83
0_0.6_0.4_0_0_1,78,2.4343770088778,-2.43725999632065,6.32358513910964,3.31769075584749,-0.309252194773354,-0.0137419915083944,0.0116400526308134,-0.00179865726791825,0.550412271757809,163.824930247277,11.3540691920602,0.510863624631815,NbTa,0,0.6,0.4,0,0,1,0,78
0_0.6_0.4_0_0_2,78,2.45696599012185,-2.39909599337489,6.51746034038425,3.39808641708829,-0.333985481643675,-0.0122673595804879,0.0124688865607578,-0.00261579074025659,0.589459885770407,163.82425153276,11.636285203322,0.523337150553656,NbTa,0,0.6,0.4,0,0,2,0,78
0_0.6_0.4_0_0_3,78,2.45289682691479,-2.40572585191356,6.48428887271725,3.38431982378832,-0.329331019791496,-0.0121185462146048,0.012791837167944,-0.00218756888165776,0.582566117620146,163.813095504556,11.592172918363,0.530572185307509,NbTa,0,0.6,0.4,0,0,3,0,78
0_0.6_0_0.4_0_1,79,1.92792679281282,-2.67075441635852,3.80577047124241,1.99593155965581,-0.167691171314102,-0.0111591105545766,-0.00188348108489084,-0.000465717211550812,0.261987667321251,121.290826526785,6.83910798079043,0.372514665788398,NbV,0,0.6,0,0.4,0,1,0,79
0_0.6_0_0.4_0_2,79,1.91756392114767,-2.68824757380602,3.75998985531697,1.97252249419518,-0.161072710317941,-0.0100963972871355,-0.00145999435619318,-0.000835876852781833,0.254319595273798,121.388040165605,6.77013454757315,0.4394909283306,NbV,0,0.6,0,0.4,0,2,0,79
0_0.6_0_0.4_0_3,79,1.92835688603241,-2.66499071164176,3.82186071822829,2.00261726823613,-0.170431771819891,-0.0112568227548794,-0.00185128510453882,-0.000569016344971696,0.264625819026593,121.338254423644,6.86028594842475,0.384506557301717,NbV,0,0.6,0,0.4,0,3,0,79
0_0.6_0_0_0.4_1,80,2.28739583547567,-2.88598140959486,5.79286805419698,2.91943528239123,-0.380446441830291,-0.0591669904583189,-0.00999138302385977,-0.0028064467070592,0.321279448521465,231.57119598199,9.79469496946628,0.848479869894045,NbW,0,0.6,0,0,0.4,1,0,80
0_0.6_0_0_0.4_2,80,2.28705858034242,-2.88598140959487,5.79320095669936,2.91753721285474,-0.381250778107431,-0.0593379919410647,-0.00997892445319848,-0.00252779925205935,0.321298735158748,231.4771767166,9.79043273791969,0.845547600455055,NbW,0,0.6,0,0,0.4,2,0,80
0_0.6_0_0_0.4_3,80,2.29351156274556,-2.86470401114759,5.87567418517516,2.93896434216612,-0.407535051231576,-0.0642424914253614,-0.00993035317404703,-0.00201025301660506,0.33294163423873,231.404314589246,9.84163728601428,0.878718327462302,NbW,0,0.6,0,0,0.4,3,0,80
0_0.7_0.3_0_0_1,75,2.41163526391243,-2.44184716032755,6.27211459362202,3.23677494105296,-0.336791960039139,-0.00554060348944573,0.0119444493485125,-0.00215150880918551,0.543450390116687,166.031309185196,11.1231655214215,0.60862986115203,NbTa,0,0.7,0.3,0,0,1,100,75
0_0.7_0.3_0_0_2,75,2.42950495977828,-2.41687423939617,6.39464499426672,3.28598615191813,-0.352847737698764,-0.00381877512063084,0.0126300106383011,-0.0025899817874508,0.568143270610807,166.036963963134,11.3005700675231,0.611470658215328,NbTa,0,0.7,0.3,0,0,2,100,75
0_0.7_0.3_0_0_3,75,2.42823952021415,-2.41687423939617,6.39546108328602,3.28588053306312,-0.352661358993793,-0.00367240035876179,0.0127910586164942,-0.00247703512141026,0.568215500109034,166.01465138992,11.3028036043292,0.621398482250512,NbTa,0,0.7,0.3,0,0,3,100,75
0_0.7_0_0.3_0_1,76,1.96822164990684,-2.6911930840358,3.96975006432324,2.09524682845411,-0.177704431271331,-0.0149108245625965,0.000214086792522299,-0.000375451952240897,0.267719367569864,129.288153443571,7.14846996796123,0.190296499033563,NbV,0,0.7,0,0.3,0,1,100,76
0_0.7_0_0.3_0_2,76,1.98064305554858,-2.67655153404285,4.018358168559,2.1112672692492,-0.184416327848892,-0.0151372190115972,-2.80165114573895e-05,-0.000588172061523111,0.275020800931766,129.243951879761,7.20819818934411,0.300108647415492,NbV,0,0.7,0,0.3,0,2,100,76
0_0.7_0_0.3_0_3,76,1.98590307753574,-2.65926003693279,4.07641302669041,2.13604813129118,-0.192863422194989,-0.0163978685643081,-5.90970444308225e-05,-0.000497156358673817,0.283890914478316,129.291268545633,7.28754617842132,0.273529254971853,NbV,0,0.7,0,0.3,0,3,100,76
0_0.7_0_0_0.3_1,77,2.26645810513119,-2.77740027923701,5.7880862714886,2.85119895209051,-0.436646431298928,-0.0567569911188386,-0.00251442279191459,0.00126233219034522,0.358098541253763,213.10483333286,9.58946391517883,0.854478301268572,NbW,0,0.7,0,0,0.3,1,100,77
0_0.7_0_0_0.3_2,77,2.25320448089043,-2.81674961802555,5.63909599031321,2.80920415247471,-0.393622660681827,-0.0504607633457337,-0.00163744327034612,0.00148612498169827,0.335318403798063,213.064424854884,9.48133402721131,0.899556779981324,NbW,0,0.7,0,0,0.3,2,100,77
0_0.7_0_0_0.3_3,77,2.26040485065028,-2.80676617404136,5.6749503491581,2.81974400794261,-0.403865758947503,-0.052555897935006,-0.00146424566546315,0.00290048292852138,0.340861659359521,212.579732243921,9.51236707982536,0.875291634183517,NbW,0,0.7,0,0,0.3,3,100,77
0_0.8_0.2_0_0_1,72,2.41074084518165,-2.42362342137111,6.33408181152246,3.19971216960141,-0.377187684080029,0.000114915467569414,0.0151676727670937,-0.00720362214740477,0.558988045536974,166.811346193487,11.0405715985194,1.7591948122584,NbTa,0,0.8,0.2,0,0,1,0,72
0_0.8_0.2_0_0_2,72,2.38931274967861,-2.46040917818761,6.16063102080728,3.13249571544492,-0.352024552403661,-0.00158424227363898,0.0158114750484297,-0.00667242607513139,0.523952881125119,166.768188798294,10.8053049765457,1.71483499681903,NbTa,0,0.8,0.2,0,0,2,0,72
0_0.8_0.2_0_0_3,72,2.37381656009662,-2.47693848013883,6.08370279798361,3.1030872184201,-0.341481082913125,-0.00381684923092429,0.0152825265576329,-0.00634816941505026,0.508888106949473,166.673469137772,10.6944215504688,1.71961364475919,NbTa,0,0.8,0.2,0,0,3,0,72
0_0.8_0_0.2_0_1,73,2.06794729606721,-2.65640696795037,4.37394767394096,2.31368399613142,-0.222040979578026,-0.0211145235617804,0.00556650025589779,-0.00380301696706222,0.305489972630383,140.756819297042,7.82073202669629,0.903365330384982,NbV,0,0.8,0,0.2,0,1,0,73
0_0.8_0_0.2_0_2,73,2.05357573608304,-2.67364877438489,4.31233106889273,2.28897186278819,-0.212913534122882,-0.0204621583027937,0.0054688349285471,-0.00400278869452944,0.296006351289787,140.805109662908,7.73718485701118,0.881235249422847,NbV,0,0.8,0,0.2,0,2,0,73
0_0.8_0_0.2_0_3,73,2.06183799330078,-2.66499071164176,4.34573612229228,2.30024728373508,-0.217880027702791,-0.0212798966492186,0.00443983675525446,-0.00422592911655265,0.300911255064555,140.826731100137,7.77352350339001,0.882140719420951,NbV,0,0.8,0,0.2,0,3,0,73
0_0.8_0_0_0.2_1,74,2.23739013841942,-2.78062089393705,5.42219930397247,2.72351346278621,-0.346715980367748,-0.0321659440052521,0.00077512639156103,-8.34689262971223e-05,0.334319133114407,197.653570121146,9.26879715263396,0.798034678398802,NbW,0,0.8,0,0,0.2,1,0,74
