alloy_rep_id,alloy_cnt.x,log_max_stress,log_max_strain,bc_1,bc_2,bc_3,bc_4,bc_5,bc_6,toughness,young_mod,frac_stress,gcv,alloy,Mo,Nb,Ta,V,W,rep,Experiment,alloy_cnt.y
0.333333333333333_0.333333333333333_0_0.333333333333333_0_1,44,2.71303941690704,-2.47693848013882,7.88512435173185,4.37763533753355,-0.186097745041575,-0.0453424298468735,0.0105853770899126,0.00158820217078872,0.659356176312015,193.482091060234,14.9397082907776,1.30005288509747,Mo_Nb_V,0.333333333333333,0.333333333333333,0,0.333333333333333,0,1,0,44
0.333333333333333_0.333333333333333_0_0_0.333333333333333_1,45,3.14315796856149,-2.34549259400532,12.7270090410982,6.67744621873751,-0.582686107722194,-0.0130447280987193,0.0413596553994512,-0.00650544825412682,1.21463518192833,296.241495418148,23.0228042873722,2.11827026986018,Mo_Nb_W,0.333333333333333,0.333333333333333,0,0,0.333333333333333,1,0,45
0.333333333333333_0_0.333333333333333_0.333333333333333_0_1,46,2.85109544897525,-2.36233509739982,8.64874170582197,5.05502743221941,-0.0170753290298723,-0.0699452557160155,0.0009739697888152,0.000782447460708172,0.811273330752029,175.295858024239,17.1542945540062,2.41461555138329,Mo_Ta_V,0.333333333333333,0,0.333333333333333,0.333333333333333,0,1,0,46
0.333333333333333_0_0.333333333333333_0_0.333333333333333_1,47,3.20840227583627,-2.29263476214088,13.0728006202241,7.16847669354856,-0.363842622257958,-0.0164605388629861,0.0308375059666588,-0.00460315254932985,1.31541553012371,275.853922954998,24.6678517835045,1.98555163493838,Mo_Ta_W,0.333333333333333,0,0.333333333333333,0,0.333333333333333,1,0,47
0.333333333333333_0_0_0.333333333333333_0.333333333333333_1,48,3.2255514643219,-2.26528930825035,13.541842322002,7.31039803292745,-0.484885797427823,-0.0432660192998907,0.0402643100081875,-0.00425718415372505,1.40061985792812,279.346648365363,25.0743290890565,0.747560288971258,Mo_V_W,0.333333333333333,0,0,0.333333333333333,0.333333333333333,1,0,48
0.379867673301018_0.452048805094202_0.0375305434025656_0.108994048771415_0.0215589294307989_1,42,2.98542068751027,-2.34967670052789,10.8878661385457,5.72069031853068,-0.536843082154445,-0.00633954908686874,0.0388831124857068,-0.00646876002897441,1.03477840559437,259.264078549958,19.6448239999241,2.19797148921899,MoNbTaVW,0.379867673301018,0.452048805094202,0.0375305434025656,0.108994048771415,0.0215589294307989,1,3,42
0.379867673301018_0.452048805094202_0.0375305434025656_0.108994048771415_0.0215589294307989_2,42,2.98850540724793,-2.3434070875143,10.9493951914688,5.74673246150228,-0.542735733999905,-0.00541004545658535,0.0405819915052355,-0.00416374363724237,1.04719656034457,259.240424172394,19.7529026285001,2.1606039742026,MoNbTaVW,0.379867673301018,0.452048805094202,0.0375305434025656,0.108994048771415,0.0215589294307989,2,3,42
0.379867673301018_0.452048805094202_0.0375305434025656_0.108994048771415_0.0215589294307989_3,42,2.97229947517374,-2.36659042296996,10.7471073784027,5.66245897215929,-0.521908793365173,-0.0106947744293765,0.0391157509493624,-0.00386786834620586,1.00419738043483,259.198382790812,19.4336203440439,2.2053644497551,MoNbTaVW,0.379867673301018,0.452048805094202,0.0375305434025656,0.108994048771415,0.0215589294307989,3,3,42
0.3_0.7_0_0_0_1,49,2.78278738982932,-2.33510828469961,9.07407194141689,4.62297144654638,-0.511035649018271,0.000252571043535475,0.0410443924338132,-0.00816134991178491,0.875157666281196,214.047919342837,16.0129612425821,3.34428051441216,MoNb,0.3,0.7,0,0,0,1,100,49
0.3_0.7_0_0_0_2,49,2.74401651968755,-2.38379514841959,8.74220141947139,4.48825930785876,-0.472436393802154,-0.0108608269202973,0.0358019141525319,-0.00920847637488359,0.802923435977438,214.249585897991,15.4859045809983,3.2865665802092,MoNb,0.3,0.7,0,0,0,2,100,49
0.3_0.7_0_0_0_3,49,2.76821552836956,-2.3580978029243,8.91984252154906,4.56139327446931,-0.491937859299041,-0.00358633909349699,0.0397009688231983,-0.00891556149026187,0.840651211243415,214.209824694575,15.7780625758739,3.33122311765686,MoNb,0.3,0.7,0,0,0,3,100,49
0.3_0_0.7_0_0_1,50,2.9611101864305,-2.17683388768849,9.53373706844838,5.38288874555092,0.0595347779666459,0.0853026251613294,0.00270946199525559,-0.00422347304062806,1.07727369153181,171.857402346734,19.1715069165539,2.69990007619858,MoTa,0.3,0,0.7,0,0,1,100,50
0.3_0_0.7_0_0_2,50,3.00284425829596,-2.1404662435176,9.89674784753501,5.61036929691108,0.0853146136359455,0.0960373868852211,0.0025335542475154,-0.00476522706005857,1.15983747382652,171.872427310995,20.0112299145684,2.71483571503746,MoTa,0.3,0,0.7,0,0,2,100,50
